False_Positive_Rate,True_Positive_Rate,Thresholds,AUC
0.0,0.0,inf,0.9305095667815619
0.0,0.002617801047120419,0.9505505660638983,0.9305095667815619
0.0,0.03926701570680628,0.9271820987880925,0.9305095667815619
0.0009596928982725527,0.03926701570680628,0.9214331285416015,0.9305095667815619
0.0009596928982725527,0.12303664921465969,0.8869250958257962,0.9305095667815619
0.0014395393474088292,0.12303664921465969,0.8823712300353821,0.9305095667815619
0.0014395393474088292,0.193717277486911,0.8321419450222084,0.9305095667815619
0.0019193857965451055,0.193717277486911,0.8313283501796412,0.9305095667815619
0.0019193857965451055,0.24345549738219896,0.8085113245115674,0.9305095667815619
0.0023992322456813818,0.24345549738219896,0.8075735675706833,0.9305095667815619
0.0023992322456813818,0.2513089005235602,0.8029257813297195,0.9305095667815619
0.0028790786948176585,0.2513089005235602,0.8000024523911324,0.9305095667815619
0.0028790786948176585,0.25392670157068065,0.7996370445276689,0.9305095667815619
0.0033589251439539347,0.25392670157068065,0.7924725298595817,0.9305095667815619
0.0033589251439539347,0.25654450261780104,0.7917057848731454,0.9305095667815619
0.004318618042226488,0.25654450261780104,0.7912682632172797,0.9305095667815619
0.004318618042226488,0.2591623036649215,0.790299532951194,0.9305095667815619
0.0047984644913627635,0.2591623036649215,0.7851476857867453,0.9305095667815619
0.0047984644913627635,0.2670157068062827,0.7729640781226829,0.9305095667815619
0.00527831094049904,0.2670157068062827,0.7729429854453301,0.9305095667815619
0.00527831094049904,0.2696335078534031,0.7697424466437938,0.9305095667815619
0.005758157389635317,0.2696335078534031,0.7694591659396601,0.9305095667815619
0.005758157389635317,0.28534031413612565,0.7639386682561106,0.9305095667815619
0.006238003838771593,0.28534031413612565,0.7631796561037655,0.9305095667815619
0.006238003838771593,0.2879581151832461,0.7627040767368974,0.9305095667815619
0.007677543186180422,0.2879581151832461,0.7584208516475681,0.9305095667815619
0.007677543186180422,0.2905759162303665,0.7553042440274799,0.9305095667815619
0.008157389635316698,0.2905759162303665,0.7530848381031048,0.9305095667815619
0.008157389635316698,0.306282722513089,0.7459017953379514,0.9305095667815619
0.008637236084452975,0.306282722513089,0.7427657632241773,0.9305095667815619
0.008637236084452975,0.31413612565445026,0.7393615064139955,0.9305095667815619
0.009596928982725527,0.31413612565445026,0.7376811267009104,0.9305095667815619
0.009596928982725527,0.3219895287958115,0.7337782268821391,0.9305095667815619
0.010076775431861805,0.3219895287958115,0.7330627767150192,0.9305095667815619
0.010076775431861805,0.32460732984293195,0.7294522275636883,0.9305095667815619
0.01055662188099808,0.32460732984293195,0.7286293076026685,0.9305095667815619
0.01055662188099808,0.337696335078534,0.7203408718293187,0.9305095667815619
0.011516314779270634,0.337696335078534,0.7149456349913318,0.9305095667815619
0.011516314779270634,0.34293193717277487,0.7106293265523799,0.9305095667815619
0.01199616122840691,0.34293193717277487,0.710347490676496,0.9305095667815619
0.01199616122840691,0.35340314136125656,0.7032083473515964,0.9305095667815619
0.013435700575815739,0.35340314136125656,0.6986322512178431,0.9305095667815619
0.013435700575815739,0.35602094240837695,0.6968635270733406,0.9305095667815619
0.013915547024952015,0.35602094240837695,0.6957864924181217,0.9305095667815619
0.013915547024952015,0.36910994764397903,0.6872232152546371,0.9305095667815619
0.015355086372360844,0.36910994764397903,0.6823814545860879,0.9305095667815619
0.015355086372360844,0.38219895287958117,0.6793688190832309,0.9305095667815619
0.01583493282149712,0.38219895287958117,0.6769253707756903,0.9305095667815619
0.01583493282149712,0.387434554973822,0.676081697527949,0.9305095667815619
0.016794625719769675,0.387434554973822,0.6711844163186881,0.9305095667815619
0.016794625719769675,0.39267015706806285,0.6698735863259142,0.9305095667815619
0.01727447216890595,0.39267015706806285,0.6689574417451188,0.9305095667815619
0.01727447216890595,0.4005235602094241,0.6643310953772289,0.9305095667815619
0.017754318618042227,0.4005235602094241,0.6640991365440512,0.9305095667815619
0.017754318618042227,0.40575916230366493,0.6606908236707549,0.9305095667815619
0.01871401151631478,0.40575916230366493,0.659653133424803,0.9305095667815619
0.01871401151631478,0.43717277486910994,0.6492405803686624,0.9305095667815619
0.019193857965451054,0.43717277486910994,0.6474829473971097,0.9305095667815619
0.019193857965451054,0.4424083769633508,0.6406126449495558,0.9305095667815619
0.019673704414587333,0.4424083769633508,0.6370999999951636,0.9305095667815619
0.019673704414587333,0.450261780104712,0.6343234288066499,0.9305095667815619
0.020633397312859885,0.450261780104712,0.6309995826620998,0.9305095667815619
0.020633397312859885,0.45287958115183247,0.6298291200517153,0.9305095667815619
0.02111324376199616,0.45287958115183247,0.6275823234401176,0.9305095667815619
0.02111324376199616,0.45549738219895286,0.625383009217193,0.9305095667815619
0.021593090211132437,0.45549738219895286,0.6238691461396177,0.9305095667815619
0.021593090211132437,0.4581151832460733,0.6232252501697682,0.9305095667815619
0.022072936660268713,0.4581151832460733,0.6227337485151928,0.9305095667815619
0.022072936660268713,0.4712041884816754,0.6182451358665797,0.9305095667815619
0.022552783109404992,0.4712041884816754,0.6179950432074115,0.9305095667815619
0.022552783109404992,0.4816753926701571,0.6135387566976139,0.9305095667815619
0.022552783109404992,0.4869109947643979,0.611801197201812,0.9305095667815619
0.023512476007677544,0.4869109947643979,0.6081227127559948,0.9305095667815619
0.023512476007677544,0.4895287958115183,0.6078890979590043,0.9305095667815619
0.02399232245681382,0.4895287958115183,0.6066278840933841,0.9305095667815619
0.02399232245681382,0.4973821989528796,0.6039782051745086,0.9305095667815619
0.02495201535508637,0.4973821989528796,0.6021148967620759,0.9305095667815619
0.02495201535508637,0.5052356020942408,0.5952733691588238,0.9305095667815619
0.02543186180422265,0.5052356020942408,0.5951121093460167,0.9305095667815619
0.02543186180422265,0.5104712041884817,0.592193273405175,0.9305095667815619
0.026391554702495202,0.5104712041884817,0.5882521175732871,0.9305095667815619
0.026391554702495202,0.5261780104712042,0.5758386165425711,0.9305095667815619
0.026871401151631478,0.5261780104712042,0.5754744160344704,0.9305095667815619
0.026871401151631478,0.5314136125654451,0.5705893880689359,0.9305095667815619
0.02831094049904031,0.5314136125654451,0.5644335068642397,0.9305095667815619
0.02831094049904031,0.5340314136125655,0.5643609216419934,0.9305095667815619
0.02927063339731286,0.5340314136125655,0.5617325717049341,0.9305095667815619
0.02927063339731286,0.5366492146596858,0.5565779086698798,0.9305095667815619
0.029750479846449136,0.5366492146596858,0.5555792938544775,0.9305095667815619
0.029750479846449136,0.5392670157068062,0.5534050245867375,0.9305095667815619
0.030710172744721688,0.5392670157068062,0.5524332505528486,0.9305095667815619
0.030710172744721688,0.5418848167539267,0.5489679111010797,0.9305095667815619
0.03166986564299424,0.5418848167539267,0.5467810006477201,0.9305095667815619
0.03166986564299424,0.5445026178010471,0.544974365350642,0.9305095667815619
0.03262955854126679,0.5445026178010471,0.5419209403474745,0.9305095667815619
0.03262955854126679,0.5497382198952879,0.5377806884005082,0.9305095667815619
0.033109404990403074,0.5497382198952879,0.535866304899156,0.9305095667815619
0.033109404990403074,0.5523560209424084,0.5333027058568948,0.9305095667815619
0.034069097888675626,0.5523560209424084,0.5313284971745477,0.9305095667815619
0.034069097888675626,0.5549738219895288,0.5288033226515636,0.9305095667815619
0.03502879078694818,0.5549738219895288,0.5245207076788792,0.9305095667815619
0.03502879078694818,0.5680628272251309,0.5180144348398557,0.9305095667815619
0.03694817658349328,0.5680628272251309,0.5101947972250941,0.9305095667815619
0.03694817658349328,0.5732984293193717,0.5088183422960442,0.9305095667815619
0.03790786948176583,0.5732984293193717,0.5075155876209808,0.9305095667815619
0.03790786948176583,0.5759162303664922,0.5063074655733216,0.9305095667815619
0.03934740882917467,0.5759162303664922,0.5012472423122714,0.9305095667815619
0.03934740882917467,0.5837696335078534,0.49416503676715556,0.9305095667815619
0.03982725527831094,0.5837696335078534,0.49346551539345623,0.9305095667815619
0.03982725527831094,0.5916230366492147,0.4918698785349092,0.9305095667815619
0.041746641074856046,0.5916230366492147,0.48674574203243326,0.9305095667815619
0.041746641074856046,0.5968586387434555,0.48548218253153025,0.9305095667815619
0.04222648752399232,0.5968586387434555,0.4839578018292072,0.9305095667815619
0.04222648752399232,0.6020942408376964,0.48249921702729365,0.9305095667815619
0.0427063339731286,0.6020942408376964,0.4792243461564776,0.9305095667815619
0.0427063339731286,0.6047120418848168,0.4769307264440166,0.9305095667815619
0.045105566218809984,0.6047120418848168,0.4690484330501814,0.9305095667815619
0.045105566218809984,0.6073298429319371,0.46706710328837664,0.9305095667815619
0.04654510556621881,0.6073298429319371,0.4634791310518781,0.9305095667815619
0.04654510556621881,0.6256544502617801,0.4556454552557826,0.9305095667815619
0.04750479846449136,0.6256544502617801,0.44905804083797074,0.9305095667815619
0.04750479846449136,0.6361256544502618,0.4459679780318026,0.9305095667815619
