False_Positive_Rate,True_Positive_Rate,Thresholds,AUC
0.0,0.0,inf,0.894619690285496
0.0,0.002617801047120419,0.9999999997641968,0.894619690285496
0.0,0.005235602094240838,0.9999999888884351,0.894619690285496
0.0004798464491362764,0.005235602094240838,0.9999999765369402,0.894619690285496
0.0004798464491362764,0.010471204188481676,0.9999998966951604,0.894619690285496
0.0009596928982725527,0.010471204188481676,0.999998873618535,0.894619690285496
0.0009596928982725527,0.08900523560209424,0.997205795166362,0.894619690285496
0.0014395393474088292,0.08900523560209424,0.997130720052898,0.894619690285496
0.0014395393474088292,0.16753926701570682,0.9800437923709412,0.894619690285496
0.0019193857965451055,0.16753926701570682,0.9798401203935749,0.894619690285496
0.0019193857965451055,0.18324607329842932,0.9754991291665314,0.894619690285496
0.0023992322456813818,0.18324607329842932,0.9746297093289056,0.894619690285496
0.0023992322456813818,0.19109947643979058,0.9719118956084772,0.894619690285496
0.0028790786948176585,0.19109947643979058,0.9714544975970126,0.894619690285496
0.0028790786948176585,0.193717277486911,0.9712541687796198,0.894619690285496
0.003838771593090211,0.193717277486911,0.9692580303606034,0.894619690285496
0.003838771593090211,0.20418848167539266,0.964992689134351,0.894619690285496
0.0047984644913627635,0.20418848167539266,0.962099007097765,0.894619690285496
0.0047984644913627635,0.22251308900523561,0.9526658528888465,0.894619690285496
0.00527831094049904,0.22251308900523561,0.9524413238718861,0.894619690285496
0.00527831094049904,0.2356020942408377,0.9441962051137119,0.894619690285496
0.005758157389635317,0.2356020942408377,0.9414994545327342,0.894619690285496
0.005758157389635317,0.23821989528795812,0.9414318677036112,0.894619690285496
0.006238003838771593,0.23821989528795812,0.940801889442414,0.894619690285496
0.006238003838771593,0.24345549738219896,0.940139573863463,0.894619690285496
0.0067178502879078695,0.24345549738219896,0.936058663935361,0.894619690285496
0.0067178502879078695,0.2591623036649215,0.9304772879193813,0.894619690285496
0.007197696737044146,0.2591623036649215,0.9295646556063685,0.894619690285496
0.007197696737044146,0.2670157068062827,0.9240082317867767,0.894619690285496
0.007677543186180422,0.2670157068062827,0.9201142069162065,0.894619690285496
0.007677543186180422,0.2696335078534031,0.9160949783948193,0.894619690285496
0.008157389635316698,0.2696335078534031,0.9126053472797989,0.894619690285496
0.008157389635316698,0.27225130890052357,0.9117515526812013,0.894619690285496
0.010076775431861805,0.27225130890052357,0.9057160218503562,0.894619690285496
0.010076775431861805,0.27486910994764396,0.8984422986187675,0.894619690285496
0.01055662188099808,0.27486910994764396,0.8957514078514924,0.894619690285496
0.01055662188099808,0.2801047120418848,0.8940936339130169,0.894619690285496
0.01199616122840691,0.2801047120418848,0.8876877881688802,0.894619690285496
0.01199616122840691,0.28534031413612565,0.8869066426730309,0.894619690285496
0.012476007677543186,0.28534031413612565,0.8834402246629522,0.894619690285496
0.012476007677543186,0.2905759162303665,0.8773133231459154,0.894619690285496
0.012955854126679463,0.2905759162303665,0.8767295735585225,0.894619690285496
0.012955854126679463,0.29581151832460734,0.8731947370405372,0.894619690285496
0.013435700575815739,0.29581151832460734,0.8720330702527509,0.894619690285496
0.013435700575815739,0.3036649214659686,0.86686314622548,0.894619690285496
0.013915547024952015,0.3036649214659686,0.8654966558691236,0.894619690285496
0.013915547024952015,0.31413612565445026,0.8548929863662171,0.894619690285496
0.014395393474088292,0.31413612565445026,0.8547962623452008,0.894619690285496
0.014395393474088292,0.31675392670157065,0.8521661524119846,0.894619690285496
0.015355086372360844,0.31675392670157065,0.849006335952552,0.894619690285496
0.015355086372360844,0.3193717277486911,0.8478492801208329,0.894619690285496
0.01583493282149712,0.3193717277486911,0.8442920914326465,0.894619690285496
0.01583493282149712,0.3219895287958115,0.8408515690961591,0.894619690285496
0.016314779270633396,0.3219895287958115,0.8394293587223519,0.894619690285496
0.016314779270633396,0.337696335078534,0.826608761211187,0.894619690285496
0.01727447216890595,0.337696335078534,0.8187690937444354,0.894619690285496
0.01727447216890595,0.35340314136125656,0.7992805698829729,0.894619690285496
0.01871401151631478,0.35340314136125656,0.7952189297774948,0.894619690285496
0.01871401151631478,0.35602094240837695,0.7867367469481947,0.894619690285496
