False_Positive_Rate,True_Positive_Rate,Thresholds,AUC
0.0,0.0,inf,0.9005474269176272
0.0,0.002617801047120419,0.992457960582222,0.9005474269176272
0.0,0.06806282722513089,0.9670150097807438,0.9005474269176272
0.0004798464491362764,0.06806282722513089,0.9666043383224935,0.9005474269176272
0.0004798464491362764,0.10471204188481675,0.9501411204411232,0.9005474269176272
0.0009596928982725527,0.10471204188481675,0.9496883856706672,0.9005474269176272
0.0009596928982725527,0.11780104712041885,0.9455885187426993,0.9005474269176272
0.0014395393474088292,0.11780104712041885,0.945389510822045,0.9005474269176272
0.0014395393474088292,0.12827225130890052,0.9423232880522534,0.9005474269176272
0.0019193857965451055,0.12827225130890052,0.9419430110992836,0.9005474269176272
0.0019193857965451055,0.14136125654450263,0.9357192746339976,0.9005474269176272
0.0023992322456813818,0.14136125654450263,0.935490306211377,0.9005474269176272
0.0023992322456813818,0.14659685863874344,0.9291704844533492,0.9005474269176272
0.0028790786948176585,0.14659685863874344,0.9282566200436008,0.9005474269176272
0.0028790786948176585,0.14921465968586387,0.9255528207614075,0.9005474269176272
0.003838771593090211,0.14921465968586387,0.925227320759921,0.9005474269176272
0.003838771593090211,0.17801047120418848,0.9080572135176902,0.9005474269176272
0.004318618042226488,0.17801047120418848,0.901924102613683,0.9005474269176272
0.004318618042226488,0.18324607329842932,0.8985683209032036,0.9005474269176272
0.0047984644913627635,0.18324607329842932,0.8984836047782159,0.9005474269176272
0.0047984644913627635,0.20157068062827224,0.8900305078081392,0.9005474269176272
0.005758157389635317,0.20157068062827224,0.8850106505517102,0.9005474269176272
0.005758157389635317,0.20680628272251309,0.8787484142566097,0.9005474269176272
0.006238003838771593,0.20680628272251309,0.8776794741527686,0.9005474269176272
0.006238003838771593,0.225130890052356,0.8644009368242034,0.9005474269176272
0.0067178502879078695,0.225130890052356,0.8622828437157414,0.9005474269176272
0.0067178502879078695,0.23036649214659685,0.8568817436513151,0.9005474269176272
0.007197696737044146,0.23036649214659685,0.852927030969623,0.9005474269176272
0.007197696737044146,0.24345549738219896,0.8377588185255387,0.9005474269176272
0.007677543186180422,0.24345549738219896,0.8339455747956003,0.9005474269176272
0.007677543186180422,0.2486910994764398,0.8296881342254886,0.9005474269176272
0.008157389635316698,0.2486910994764398,0.8294591979260043,0.9005474269176272
0.008157389635316698,0.2670157068062827,0.8141361366610786,0.9005474269176272
0.008637236084452975,0.2670157068062827,0.8090080350921363,0.9005474269176272
0.008637236084452975,0.2696335078534031,0.8061774400810252,0.9005474269176272
0.009117082533589251,0.2696335078534031,0.8051047229031928,0.9005474269176272
0.009117082533589251,0.27225130890052357,0.8040312754877679,0.9005474269176272
0.012476007677543186,0.27225130890052357,0.7790660018846114,0.9005474269176272
0.012476007677543186,0.2801047120418848,0.7719138943989499,0.9005474269176272
0.013915547024952015,0.2801047120418848,0.766032118654498,0.9005474269176272
0.013915547024952015,0.28272251308900526,0.7659002295827522,0.9005474269176272
0.014395393474088292,0.28272251308900526,0.7653653981744173,0.9005474269176272
0.014395393474088292,0.2879581151832461,0.7590679615042211,0.9005474269176272
0.015355086372360844,0.2879581151832461,0.7521479071770002,0.9005474269176272
0.015355086372360844,0.2905759162303665,0.7489337637495853,0.9005474269176272
0.01583493282149712,0.2905759162303665,0.747034576400414,0.9005474269176272
0.01583493282149712,0.2931937172774869,0.7468624616308542,0.9005474269176272
0.016314779270633396,0.2931937172774869,0.7342256511259853,0.9005474269176272
0.016314779270633396,0.3010471204188482,0.7309110674651967,0.9005474269176272
0.01727447216890595,0.3010471204188482,0.7264965319900811,0.9005474269176272
0.01727447216890595,0.31675392670157065,0.7081870397484729,0.9005474269176272
0.017754318618042227,0.31675392670157065,0.7076648196361334,0.9005474269176272
0.017754318618042227,0.3219895287958115,0.7037792782358105,0.9005474269176272
0.018234165067178502,0.3219895287958115,0.7006506138532365,0.9005474269176272
0.018234165067178502,0.32460732984293195,0.6987368507016894,0.9005474269176272
0.01871401151631478,0.32460732984293195,0.6940591916919014,0.9005474269176272
0.01871401151631478,0.3298429319371728,0.6904348473851424,0.9005474269176272
0.019193857965451054,0.3298429319371728,0.6853413824702279,0.9005474269176272
0.019193857965451054,0.3324607329842932,0.6845445282165131,0.9005474269176272
0.019673704414587333,0.3324607329842932,0.683248994031072,0.9005474269176272
0.019673704414587333,0.3507853403141361,0.6741095064789254,0.9005474269176272
0.02015355086372361,0.3507853403141361,0.6715932072252928,0.9005474269176272
0.02015355086372361,0.35602094240837695,0.6600966038087884,0.9005474269176272
0.02111324376199616,0.35602094240837695,0.6594274684903312,0.9005474269176272
0.02111324376199616,0.36387434554973824,0.6482432007571598,0.9005474269176272
0.021593090211132437,0.36387434554973824,0.6477480315356812,0.9005474269176272
0.021593090211132437,0.36910994764397903,0.6462935010141879,0.9005474269176272
0.022072936660268713,0.36910994764397903,0.6411021563920362,0.9005474269176272
0.022072936660268713,0.3717277486910995,0.6355475530906503,0.9005474269176272
0.022552783109404992,0.3717277486910995,0.621606857701777,0.9005474269176272
0.022552783109404992,0.38481675392670156,0.6115288698949279,0.9005474269176272
0.023032629558541268,0.38481675392670156,0.6055185596971969,0.9005474269176272
0.023032629558541268,0.387434554973822,0.6000835395896758,0.9005474269176272
0.023512476007677544,0.387434554973822,0.5995374399743504,0.9005474269176272
0.023512476007677544,0.40575916230366493,0.5837746977927334,0.9005474269176272
0.02399232245681382,0.40575916230366493,0.581106365142934,0.9005474269176272
0.02399232245681382,0.41361256544502617,0.5727228606781549,0.9005474269176272
0.024472168905950095,0.41361256544502617,0.5697670881732214,0.9005474269176272
0.024472168905950095,0.4162303664921466,0.5692801231558001,0.9005474269176272
0.02495201535508637,0.4162303664921466,0.5683450465238398,0.9005474269176272
0.02495201535508637,0.418848167539267,0.5627950336000859,0.9005474269176272
0.02543186180422265,0.418848167539267,0.5559872517389984,0.9005474269176272
0.02543186180422265,0.4214659685863874,0.5543446143788581,0.9005474269176272
0.025911708253358926,0.4214659685863874,0.5536862281986575,0.9005474269176272
0.025911708253358926,0.42408376963350786,0.5520693810207048,0.9005474269176272
