False_Positive_Rate,True_Positive_Rate,Thresholds,AUC
0.0,0.0,inf,0.9273937052185185
0.0,0.002617801047120419,0.9987454656691435,0.9273937052185185
0.0,0.010471204188481676,0.9866637021945229,0.9273937052185185
0.0004798464491362764,0.010471204188481676,0.9856815574521162,0.9273937052185185
0.0004798464491362764,0.06806282722513089,0.9596841101373366,0.9273937052185185
0.0009596928982725527,0.06806282722513089,0.9570453668428387,0.9273937052185185
0.0009596928982725527,0.08115183246073299,0.9494969575902306,0.9273937052185185
0.0014395393474088292,0.08115183246073299,0.9447399517021178,0.9273937052185185
0.0014395393474088292,0.08638743455497382,0.9397941593678426,0.9273937052185185
0.0019193857965451055,0.08638743455497382,0.9360606073671833,0.9273937052185185
0.0019193857965451055,0.14921465968586387,0.8906400579202824,0.9273937052185185
0.0023992322456813818,0.14921465968586387,0.8892017122509779,0.9273937052185185
0.0023992322456813818,0.18324607329842932,0.846235917696785,0.9273937052185185
0.0028790786948176585,0.18324607329842932,0.8442601720899539,0.9273937052185185
0.0028790786948176585,0.18586387434554974,0.8435345551240975,0.9273937052185185
0.0033589251439539347,0.18586387434554974,0.8429570693456405,0.9273937052185185
0.0033589251439539347,0.21204188481675393,0.8191304827910535,0.9273937052185185
0.003838771593090211,0.21204188481675393,0.8178560284790563,0.9273937052185185
0.003838771593090211,0.22774869109947643,0.7989810511744581,0.9273937052185185
0.004318618042226488,0.22774869109947643,0.7979734276315825,0.9273937052185185
0.004318618042226488,0.23821989528795812,0.7861187952252228,0.9273937052185185
0.005758157389635317,0.23821989528795812,0.7791056962057303,0.9273937052185185
0.005758157389635317,0.2617801047120419,0.7540728024092515,0.9273937052185185
0.006238003838771593,0.2617801047120419,0.752545471806864,0.9273937052185185
0.006238003838771593,0.2670157068062827,0.7469871053069101,0.9273937052185185
0.0067178502879078695,0.2670157068062827,0.7455892154156156,0.9273937052185185
0.0067178502879078695,0.2879581151832461,0.7350589665058114,0.9273937052185185
0.007197696737044146,0.2879581151832461,0.7339194188140762,0.9273937052185185
0.007197696737044146,0.29581151832460734,0.7254558879143391,0.9273937052185185
